Year,State,Age Group (Years),State Rate,State Births,U.S. Births,U.S. Birth Rate,Unit
1997,Michigan,15-17 years,25.7,5396,180154,31.4,"per 1,000"
1997,Minnesota,15-17 years,17.9,1918,180154,31.4,"per 1,000"
1997,Mississippi,15-17 years,49.1,3390,180154,31.4,"per 1,000"
1997,Missouri,15-17 years,29.6,3559,180154,31.4,"per 1,000"
1997,Montana,15-17 years,20.1,428,180154,31.4,"per 1,000"
1997,Nebraska,15-17 years,21.2,829,180154,31.4,"per 1,000"
1997,Nevada,15-17 years,42.3,1374,180154,31.4,"per 1,000"
1997,New Hampshire,15-17 years,14.1,338,180154,31.4,"per 1,000"
1997,New Jersey,15-17 years,20.8,3233,180154,31.4,"per 1,000"
1997,New Mexico,15-17 years,43.2,1873,180154,31.4,"per 1,000"
1997,New York,15-17 years,22.2,8081,180154,31.4,"per 1,000"
1997,North Carolina,15-17 years,38,5581,180154,31.4,"per 1,000"
1997,North Dakota,15-17 years,14.2,219,180154,31.4,"per 1,000"
1997,Ohio,15-17 years,28.5,6935,180154,31.4,"per 1,000"
1997,Oklahoma,15-17 years,36.9,2867,180154,31.4,"per 1,000"
1997,Oregon,15-17 years,26.6,1890,180154,31.4,"per 1,000"
1997,Pennsylvania,15-17 years,21.7,5264,180154,31.4,"per 1,000"
1997,Rhode Island,15-17 years,27,512,180154,31.4,"per 1,000"
1997,South Carolina,15-17 years,38.6,3238,180154,31.4,"per 1,000"
1997,South Dakota,15-17 years,21.5,401,180154,31.4,"per 1,000"
1997,Tennessee,15-17 years,37.7,4280,180154,31.4,"per 1,000"
1997,Texas,15-17 years,46.2,21104,180154,31.4,"per 1,000"
1997,Total U.S.,15-17 years,31.4,180154,180154,31.4,"per 1,000"
1997,Utah,15-17 years,22.9,1443,180154,31.4,"per 1,000"
1997,Vermont,15-17 years,11.9,153,180154,31.4,"per 1,000"
1997,Virginia,15-17 years,25.7,3456,180154,31.4,"per 1,000"
1997,Washington,15-17 years,24.5,2967,180154,31.4,"per 1,000"
1997,West Virginia,15-17 years,27.6,1081,180154,31.4,"per 1,000"
1997,Wisconsin,15-17 years,21.6,2544,180154,31.4,"per 1,000"
1997,Wyoming,15-17 years,23.3,298,180154,31.4,"per 1,000"
1998,Alabama,15-17 years,39.5,3781,173231,29.9,"per 1,000"
1998,Alaska,15-17 years,25.3,386,173231,29.9,"per 1,000"
1998,Arizona,15-17 years,44.4,4430,173231,29.9,"per 1,000"
1998,Arkansas,15-17 years,39.8,2330,173231,29.9,"per 1,000"
1998,California,15-17 years,31.4,21637,173231,29.9,"per 1,000"
1998,Colorado,15-17 years,29.8,2549,173231,29.9,"per 1,000"
1998,Connecticut,15-17 years,21,1303,173231,29.9,"per 1,000"
1998,Delaware,15-17 years,32.7,490,173231,29.9,"per 1,000"
1998,District of Columbia,15-17 years,55.2,456,173231,29.9,"per 1,000"
1998,Florida,15-17 years,32.6,9275,173231,29.9,"per 1,000"
1998,Georgia,15-17 years,39.6,6582,173231,29.9,"per 1,000"
1998,Hawaii,15-17 years,28.1,686,173231,29.9,"per 1,000"
1998,Idaho,15-17 years,24.1,784,173231,29.9,"per 1,000"
1998,Illinois,15-17 years,31.9,8288,173231,29.9,"per 1,000"
1998,Indiana,15-17 years,28.9,3754,173231,29.9,"per 1,000"
1998,Iowa,15-17 years,18.9,1235,173231,29.9,"per 1,000"
1998,Kansas,15-17 years,25,1528,173231,29.9,"per 1,000"
1998,Kentucky,15-17 years,31.8,2706,173231,29.9,"per 1,000"
1998,Louisiana,15-17 years,39.6,4339,173231,29.9,"per 1,000"
1998,Maine,15-17 years,14.9,396,173231,29.9,"per 1,000"
1998,Maryland,15-17 years,25.8,2673,173231,29.9,"per 1,000"
1998,Massachusetts,15-17 years,18,2053,173231,29.9,"per 1,000"
1998,Michigan,15-17 years,24.6,5163,173231,29.9,"per 1,000"
1998,Minnesota,15-17 years,16.7,1819,173231,29.9,"per 1,000"
1998,Mississippi,15-17 years,46.5,3183,173231,29.9,"per 1,000"
1998,Missouri,15-17 years,28.8,3482,173231,29.9,"per 1,000"
1998,Montana,15-17 years,19.8,422,173231,29.9,"per 1,000"
1998,Nebraska,15-17 years,20.6,812,173231,29.9,"per 1,000"
1998,Nevada,15-17 years,38.3,1317,173231,29.9,"per 1,000"
1998,New Hampshire,15-17 years,13.3,329,173231,29.9,"per 1,000"
1998,New Jersey,15-17 years,19.8,3091,173231,29.9,"per 1,000"
1998,New Mexico,15-17 years,43.5,1901,173231,29.9,"per 1,000"
1998,New York,15-17 years,21.2,7758,173231,29.9,"per 1,000"
1998,North Carolina,15-17 years,37,5480,173231,29.9,"per 1,000"
1998,North Dakota,15-17 years,16.1,248,173231,29.9,"per 1,000"
1998,Ohio,15-17 years,26.9,6507,173231,29.9,"per 1,000"
1998,Oklahoma,15-17 years,34.8,2736,173231,29.9,"per 1,000"
1998,Oregon,15-17 years,26.2,1874,173231,29.9,"per 1,000"
1998,Pennsylvania,15-17 years,21.7,5300,173231,29.9,"per 1,000"
1998,Rhode Island,15-17 years,24,461,173231,29.9,"per 1,000"
1998,South Carolina,15-17 years,38.5,3224,173231,29.9,"per 1,000"
1998,South Dakota,15-17 years,19.8,367,173231,29.9,"per 1,000"
1998,Tennessee,15-17 years,37.1,4196,173231,29.9,"per 1,000"
1998,Texas,15-17 years,44.2,20599,173231,29.9,"per 1,000"
1998,Total U.S.,15-17 years,29.9,173231,173231,29.9,"per 1,000"
1998,Utah,15-17 years,21.7,1355,173231,29.9,"per 1,000"
1998,Vermont,15-17 years,11.3,146,173231,29.9,"per 1,000"
1998,Virginia,15-17 years,23.9,3254,173231,29.9,"per 1,000"
1998,Washington,15-17 years,23.4,2887,173231,29.9,"per 1,000"
1998,West Virginia,15-17 years,26.6,1004,173231,29.9,"per 1,000"
1998,Wisconsin,15-17 years,20,2363,173231,29.9,"per 1,000"
1998,Wyoming,15-17 years,22.9,292,173231,29.9,"per 1,000"
1999,Maine,15-17 years,14,373,163588,28.2,"per 1,000"
1999,Alabama,15-17 years,36.7,3459,163588,28.2,"per 1,000"
1999,Alaska,15-17 years,25.5,396,163588,28.2,"per 1,000"
1999,Arizona,15-17 years,41.6,4243,163588,28.2,"per 1,000"
1999,Arkansas,15-17 years,36.4,2098,163588,28.2,"per 1,000"
1999,California,15-17 years,28.9,20230,163588,28.2,"per 1,000"
1999,Colorado,15-17 years,29.6,2579,163588,28.2,"per 1,000"
1999,Connecticut,15-17 years,18.8,1191,163588,28.2,"per 1,000"
1999,Delaware,15-17 years,32.6,496,163588,28.2,"per 1,000"
1999,District of Columbia,15-17 years,51.9,438,163588,28.2,"per 1,000"
1999,Florida,15-17 years,30.1,8770,163588,28.2,"per 1,000"
1999,Georgia,15-17 years,37.3,6236,163588,28.2,"per 1,000"
1999,Hawaii,15-17 years,23.9,578,163588,28.2,"per 1,000"
1999,Idaho,15-17 years,24.6,793,163588,28.2,"per 1,000"
1999,Illinois,15-17 years,28.6,7408,163588,28.2,"per 1,000"
1999,Indiana,15-17 years,27.5,3539,163588,28.2,"per 1,000"
1999,Iowa,15-17 years,18.6,1199,163588,28.2,"per 1,000"
1999,Kansas,15-17 years,24.5,1499,163588,28.2,"per 1,000"
1999,Kentucky,15-17 years,30.2,2524,163588,28.2,"per 1,000"
1999,Louisiana,15-17 years,37.3,4023,163588,28.2,"per 1,000"
1999,Maryland,15-17 years,24.7,2608,163588,28.2,"per 1,000"
1999,Massachusetts,15-17 years,16.1,1861,163588,28.2,"per 1,000"
1999,Michigan,15-17 years,22.8,4755,163588,28.2,"per 1,000"
1999,Minnesota,15-17 years,16.5,1805,163588,28.2,"per 1,000"
1999,Mississippi,15-17 years,44.2,2961,163588,28.2,"per 1,000"
1999,Missouri,15-17 years,27,3241,163588,28.2,"per 1,000"
1999,Montana,15-17 years,18.5,395,163588,28.2,"per 1,000"
1999,Nebraska,15-17 years,20.2,791,163588,28.2,"per 1,000"
1999,Nevada,15-17 years,37.2,1336,163588,28.2,"per 1,000"
1999,New Hampshire,15-17 years,10.9,271,163588,28.2,"per 1,000"
1999,New Jersey,15-17 years,17.7,2786,163588,28.2,"per 1,000"
1999,New Mexico,15-17 years,41.7,1814,163588,28.2,"per 1,000"
1999,New York,15-17 years,19.8,7308,163588,28.2,"per 1,000"
1999,North Carolina,15-17 years,35.4,5280,163588,28.2,"per 1,000"
1999,North Dakota,15-17 years,13,198,163588,28.2,"per 1,000"
1999,Ohio,15-17 years,25,5994,163588,28.2,"per 1,000"
1999,Oklahoma,15-17 years,33,2579,163588,28.2,"per 1,000"
1999,Oregon,15-17 years,25.2,1795,163588,28.2,"per 1,000"
1999,Pennsylvania,15-17 years,20.6,5010,163588,28.2,"per 1,000"
1999,Rhode Island,15-17 years,21.1,414,163588,28.2,"per 1,000"
1999,South Carolina,15-17 years,36.9,3062,163588,28.2,"per 1,000"
1999,South Dakota,15-17 years,19.3,355,163588,28.2,"per 1,000"
1999,Tennessee,15-17 years,34.3,3860,163588,28.2,"per 1,000"
1999,Texas,15-17 years,42.8,20121,163588,28.2,"per 1,000"
1999,Total U.S.,15-17 years,28.2,163588,163588,28.2,"per 1,000"
1999,Utah,15-17 years,22,1342,163588,28.2,"per 1,000"
1999,Vermont,15-17 years,12,156,163588,28.2,"per 1,000"
1999,Virginia,15-17 years,22.7,3109,163588,28.2,"per 1,000"
1999,Washington,15-17 years,21.7,2701,163588,28.2,"per 1,000"
1999,West Virginia,15-17 years,24.9,904,163588,28.2,"per 1,000"
1999,Wisconsin,15-17 years,20.6,2428,163588,28.2,"per 1,000"
1999,Wyoming,15-17 years,22.1,276,163588,28.2,"per 1,000"
2000,Alabama,15-17 years,36.3,3403,157209,26.9,"per 1,000"
2000,Alaska,15-17 years,24.3,381,157209,26.9,"per 1,000"
2000,Arizona,15-17 years,41.2,4296,157209,26.9,"per 1,000"
2000,Arkansas,15-17 years,35.3,2021,157209,26.9,"per 1,000"
2000,California,15-17 years,26.7,18914,157209,26.9,"per 1,000"
2000,Colorado,15-17 years,29.6,2614,157209,26.9,"per 1,000"
2000,Connecticut,15-17 years,16.7,1077,157209,26.9,"per 1,000"
2000,Delaware,15-17 years,29.4,452,157209,26.9,"per 1,000"
2000,District of Columbia,15-17 years,48.2,408,157209,26.9,"per 1,000"
2000,Florida,15-17 years,29.2,8648,157209,26.9,"per 1,000"
2000,Georgia,15-17 years,36.2,6114,157209,26.9,"per 1,000"
2000,Hawaii,15-17 years,22.7,542,157209,26.9,"per 1,000"
2000,Idaho,15-17 years,21,671,157209,26.9,"per 1,000"
2000,Illinois,15-17 years,27.7,7152,157209,26.9,"per 1,000"
2000,Indiana,15-17 years,26.2,3354,157209,26.9,"per 1,000"
2000,Iowa,15-17 years,17.8,1138,157209,26.9,"per 1,000"
2000,Kansas,15-17 years,22.7,1379,157209,26.9,"per 1,000"
2000,Kentucky,15-17 years,29.1,2403,157209,26.9,"per 1,000"
2000,Louisiana,15-17 years,35.5,3796,157209,26.9,"per 1,000"
2000,Maine,15-17 years,13.5,363,157209,26.9,"per 1,000"
2000,Maryland,15-17 years,23.4,2499,157209,26.9,"per 1,000"
2000,Massachusetts,15-17 years,14.9,1740,157209,26.9,"per 1,000"
2000,Michigan,15-17 years,22.1,4620,157209,26.9,"per 1,000"
2000,Minnesota,15-17 years,15.8,1739,157209,26.9,"per 1,000"
2000,Mississippi,15-17 years,44.3,2928,157209,26.9,"per 1,000"
2000,Missouri,15-17 years,26.7,3202,157209,26.9,"per 1,000"
2000,Montana,15-17 years,19,406,157209,26.9,"per 1,000"
2000,Nebraska,15-17 years,19.2,753,157209,26.9,"per 1,000"
2000,Nevada,15-17 years,34.9,1299,157209,26.9,"per 1,000"
2000,New Hampshire,15-17 years,10.2,257,157209,26.9,"per 1,000"
2000,New Jersey,15-17 years,16.7,2660,157209,26.9,"per 1,000"
2000,New Mexico,15-17 years,39.1,1700,157209,26.9,"per 1,000"
2000,New York,15-17 years,18.7,6958,157209,26.9,"per 1,000"
2000,North Carolina,15-17 years,33.8,5087,157209,26.9,"per 1,000"
2000,North Dakota,15-17 years,12.4,187,157209,26.9,"per 1,000"
2000,Ohio,15-17 years,24.3,5796,157209,26.9,"per 1,000"
2000,Oklahoma,15-17 years,32.6,2523,157209,26.9,"per 1,000"
2000,Oregon,15-17 years,23.3,1657,157209,26.9,"per 1,000"
2000,Pennsylvania,15-17 years,19.6,4763,157209,26.9,"per 1,000"
2000,Rhode Island,15-17 years,21,415,157209,26.9,"per 1,000"
2000,South Carolina,15-17 years,35.4,2921,157209,26.9,"per 1,000"
2000,South Dakota,15-17 years,19.3,353,157209,26.9,"per 1,000"
2000,Tennessee,15-17 years,33.6,3777,157209,26.9,"per 1,000"
2000,Texas,15-17 years,41.6,19640,157209,26.9,"per 1,000"
2000,Total U.S.,15-17 years,26.9,157209,157209,26.9,"per 1,000"
2000,Utah,15-17 years,21.2,1271,157209,26.9,"per 1,000"
2000,Vermont,15-17 years,10.5,138,157209,26.9,"per 1,000"
2000,Virginia,15-17 years,21.4,2960,157209,26.9,"per 1,000"
2000,Washington,15-17 years,20.4,2560,157209,26.9,"per 1,000"
2000,West Virginia,15-17 years,23.1,817,157209,26.9,"per 1,000"
2000,Wisconsin,15-17 years,18.8,2222,157209,26.9,"per 1,000"
2000,Wyoming,15-17 years,19,235,157209,26.9,"per 1,000"
2001,Alabama,15-17 years,31.6,2975,145324,24.5,"per 1,000"
2001,Alaska,15-17 years,18.9,302,145324,24.5,"per 1,000"
2001,Arizona,15-17 years,38,4096,145324,24.5,"per 1,000"
2001,Arkansas,15-17 years,31.5,1799,145324,24.5,"per 1,000"
2001,California,15-17 years,23.9,17314,145324,24.5,"per 1,000"
2001,Colorado,15-17 years,25.7,2342,145324,24.5,"per 1,000"
2001,Connecticut,15-17 years,15.1,1004,145324,24.5,"per 1,000"
2001,Delaware,15-17 years,27.6,438,145324,24.5,"per 1,000"
2001,District of Columbia,15-17 years,41.5,347,145324,24.5,"per 1,000"
2001,Florida,15-17 years,26.1,8012,145324,24.5,"per 1,000"
2001,Georgia,15-17 years,33.2,5753,145324,24.5,"per 1,000"
2001,Hawaii,15-17 years,20.2,480,145324,24.5,"per 1,000"
2001,Idaho,15-17 years,18.9,602,145324,24.5,"per 1,000"
2001,Illinois,15-17 years,25.4,6625,145324,24.5,"per 1,000"
2001,Indiana,15-17 years,23.5,3037,145324,24.5,"per 1,000"
2001,Iowa,15-17 years,16.5,1049,145324,24.5,"per 1,000"
2001,Kansas,15-17 years,22.4,1369,145324,24.5,"per 1,000"
2001,Kentucky,15-17 years,25.7,2110,145324,24.5,"per 1,000"
2001,Louisiana,15-17 years,32.4,3434,145324,24.5,"per 1,000"
2001,Maine,15-17 years,11.8,321,145324,24.5,"per 1,000"
2001,Maryland,15-17 years,21,2307,145324,24.5,"per 1,000"
2001,Massachusetts,15-17 years,13.5,1628,145324,24.5,"per 1,000"
2001,Michigan,15-17 years,20.1,4267,145324,24.5,"per 1,000"
2001,Minnesota,15-17 years,14.2,1583,145324,24.5,"per 1,000"
2001,Mississippi,15-17 years,39,2542,145324,24.5,"per 1,000"
2001,Missouri,15-17 years,23.3,2819,145324,24.5,"per 1,000"
2001,Montana,15-17 years,17.9,382,145324,24.5,"per 1,000"
2001,Nebraska,15-17 years,19.3,760,145324,24.5,"per 1,000"
2001,Nevada,15-17 years,30.9,1222,145324,24.5,"per 1,000"
2001,New Hampshire,15-17 years,10.1,264,145324,24.5,"per 1,000"
2001,New Jersey,15-17 years,15.6,2553,145324,24.5,"per 1,000"
2001,New Mexico,15-17 years,37.9,1650,145324,24.5,"per 1,000"
2001,New York,15-17 years,17.3,6532,145324,24.5,"per 1,000"
2001,North Carolina,15-17 years,30.5,4728,145324,24.5,"per 1,000"
2001,North Dakota,15-17 years,11.7,174,145324,24.5,"per 1,000"
2001,Ohio,15-17 years,21.9,5253,145324,24.5,"per 1,000"
2001,Oklahoma,15-17 years,30.5,2325,145324,24.5,"per 1,000"
2001,Oregon,15-17 years,20.6,1477,145324,24.5,"per 1,000"
2001,Pennsylvania,15-17 years,17.8,4384,145324,24.5,"per 1,000"
2001,Rhode Island,15-17 years,21.2,424,145324,24.5,"per 1,000"
2001,South Carolina,15-17 years,31.3,2624,145324,24.5,"per 1,000"
2001,South Dakota,15-17 years,18.6,337,145324,24.5,"per 1,000"
2001,Tennessee,15-17 years,29.9,3417,145324,24.5,"per 1,000"
2001,Texas,15-17 years,38.9,18701,145324,24.5,"per 1,000"
2001,Total U.S.,15-17 years,24.5,145324,145324,24.5,"per 1,000"
2001,Utah,15-17 years,18.2,1086,145324,24.5,"per 1,000"
2001,Vermont,15-17 years,10.2,135,145324,24.5,"per 1,000"
2001,Virginia,15-17 years,20.6,2914,145324,24.5,"per 1,000"
2001,Washington,15-17 years,17.6,2253,145324,24.5,"per 1,000"
2001,West Virginia,15-17 years,22.8,784,145324,24.5,"per 1,000"
2001,Wisconsin,15-17 years,18,2170,145324,24.5,"per 1,000"
2001,Wyoming,15-17 years,18.3,220,145324,24.5,"per 1,000"
2002,Alabama,15-17 years,30.9,2904,138731,23.1,"per 1,000"
2002,Alaska,15-17 years,19.6,318,138731,23.1,"per 1,000"
2002,Arizona,15-17 years,35.6,3979,138731,23.1,"per 1,000"
2002,Arkansas,15-17 years,31.4,1788,138731,23.1,"per 1,000"
2002,California,15-17 years,22.5,16667,138731,23.1,"per 1,000"
2002,Colorado,15-17 years,26.3,2440,138731,23.1,"per 1,000"
2002,Connecticut,15-17 years,14.4,986,138731,23.1,"per 1,000"
2002,Delaware,15-17 years,23.8,384,138731,23.1,"per 1,000"
2002,District of Columbia,15-17 years,41.5,348,138731,23.1,"per 1,000"
2002,Florida,15-17 years,23.5,7436,138731,23.1,"per 1,000"
2002,Georgia,15-17 years,31.3,5551,138731,23.1,"per 1,000"
2002,Hawaii,15-17 years,17.5,414,138731,23.1,"per 1,000"
2002,Idaho,15-17 years,18.3,582,138731,23.1,"per 1,000"
2002,Illinois,15-17 years,23.2,6084,138731,23.1,"per 1,000"
2002,Indiana,15-17 years,22.6,2939,138731,23.1,"per 1,000"
2002,Iowa,15-17 years,16,1008,138731,23.1,"per 1,000"
2002,Kansas,15-17 years,21,1275,138731,23.1,"per 1,000"
2002,Kentucky,15-17 years,25.2,2068,138731,23.1,"per 1,000"
2002,Louisiana,15-17 years,31.1,3247,138731,23.1,"per 1,000"
2002,Maine,15-17 years,11.4,315,138731,23.1,"per 1,000"
2002,Maryland,15-17 years,19.9,2245,138731,23.1,"per 1,000"
2002,Massachusetts,15-17 years,12.2,1498,138731,23.1,"per 1,000"
2002,Michigan,15-17 years,17.9,3853,138731,23.1,"per 1,000"
2002,Minnesota,15-17 years,13.9,1571,138731,23.1,"per 1,000"
2002,Mississippi,15-17 years,37.1,2384,138731,23.1,"per 1,000"
2002,Missouri,15-17 years,21.9,2661,138731,23.1,"per 1,000"
2002,Montana,15-17 years,17.4,366,138731,23.1,"per 1,000"
2002,Nebraska,15-17 years,18,701,138731,23.1,"per 1,000"
2002,Nevada,15-17 years,28.7,1186,138731,23.1,"per 1,000"
2002,New Hampshire,15-17 years,8.2,222,138731,23.1,"per 1,000"
2002,New Jersey,15-17 years,14.8,2478,138731,23.1,"per 1,000"
2002,New Mexico,15-17 years,37.3,1640,138731,23.1,"per 1,000"
2002,New York,15-17 years,15.4,5875,138731,23.1,"per 1,000"
2002,North Carolina,15-17 years,28.7,4591,138731,23.1,"per 1,000"
2002,North Dakota,15-17 years,11.3,163,138731,23.1,"per 1,000"
2002,Ohio,15-17 years,20,4818,138731,23.1,"per 1,000"
2002,Oklahoma,15-17 years,29.6,2235,138731,23.1,"per 1,000"
2002,Oregon,15-17 years,18.2,1308,138731,23.1,"per 1,000"
2002,Pennsylvania,15-17 years,17.1,4282,138731,23.1,"per 1,000"
2002,Rhode Island,15-17 years,19.2,390,138731,23.1,"per 1,000"
2002,South Carolina,15-17 years,28.2,2384,138731,23.1,"per 1,000"
2002,South Dakota,15-17 years,17.1,305,138731,23.1,"per 1,000"
2002,Tennessee,15-17 years,28,3232,138731,23.1,"per 1,000"
2002,Texas,15-17 years,38.3,18726,138731,23.1,"per 1,000"
2002,Total U.S.,15-17 years,23.1,138731,138731,23.1,"per 1,000"
2002,Utah,15-17 years,16.8,998,138731,23.1,"per 1,000"
2002,Vermont,15-17 years,10.2,136,138731,23.1,"per 1,000"
2002,Virginia,15-17 years,18.9,2749,138731,23.1,"per 1,000"
2002,Washington,15-17 years,16.7,2155,138731,23.1,"per 1,000"
2002,West Virginia,15-17 years,21.5,736,138731,23.1,"per 1,000"
2002,Wisconsin,15-17 years,15.7,1899,138731,23.1,"per 1,000"
2002,Wyoming,15-17 years,17.7,211,138731,23.1,"per 1,000"
2003,Alabama,15-17 years,28.5,2665,134384,22.2,"per 1,000"
2003,Alaska,15-17 years,19.8,320,134384,22.2,"per 1,000"
2003,Arizona,15-17 years,36.2,4133,134384,22.2,"per 1,000"
2003,Arkansas,15-17 years,30.4,1728,134384,22.2,"per 1,000"
2003,California,15-17 years,21.5,16197,134384,22.2,"per 1,000"
2003,Colorado,15-17 years,24.7,2307,134384,22.2,"per 1,000"
2003,Connecticut,15-17 years,12.8,904,134384,22.2,"per 1,000"
2003,Delaware,15-17 years,23.5,387,134384,22.2,"per 1,000"
2003,District of Columbia,15-17 years,35.2,296,134384,22.2,"per 1,000"
2003,Florida,15-17 years,22.4,7226,134384,22.2,"per 1,000"
2003,Georgia,15-17 years,28.8,5222,134384,22.2,"per 1,000"
2003,Hawaii,15-17 years,18.3,444,134384,22.2,"per 1,000"
2003,Idaho,15-17 years,17.3,544,134384,22.2,"per 1,000"
2003,Illinois,15-17 years,22.6,5923,134384,22.2,"per 1,000"
2003,Indiana,15-17 years,21.7,2823,134384,22.2,"per 1,000"
2003,Iowa,15-17 years,14.8,915,134384,22.2,"per 1,000"
2003,Kansas,15-17 years,19.8,1188,134384,22.2,"per 1,000"
2003,Kentucky,15-17 years,24.5,2008,134384,22.2,"per 1,000"
2003,Louisiana,15-17 years,29.4,3007,134384,22.2,"per 1,000"
2003,Maine,15-17 years,12.3,339,134384,22.2,"per 1,000"
2003,Maryland,15-17 years,18.1,2082,134384,22.2,"per 1,000"
2003,Massachusetts,15-17 years,11.7,1474,134384,22.2,"per 1,000"
2003,Michigan,15-17 years,18.1,3900,134384,22.2,"per 1,000"
2003,Minnesota,15-17 years,13.1,1469,134384,22.2,"per 1,000"
2003,Mississippi,15-17 years,34.9,2216,134384,22.2,"per 1,000"
2003,Missouri,15-17 years,21.2,2577,134384,22.2,"per 1,000"
2003,Montana,15-17 years,16.1,333,134384,22.2,"per 1,000"
2003,Nebraska,15-17 years,18.1,696,134384,22.2,"per 1,000"
2003,Nevada,15-17 years,29.3,1258,134384,22.2,"per 1,000"
2003,New Hampshire,15-17 years,7.2,199,134384,22.2,"per 1,000"
2003,New Jersey,15-17 years,13.8,2366,134384,22.2,"per 1,000"
2003,New Mexico,15-17 years,37,1619,134384,22.2,"per 1,000"
2003,New York,15-17 years,14.4,5573,134384,22.2,"per 1,000"
2003,North Carolina,15-17 years,26.6,4379,134384,22.2,"per 1,000"
2003,North Dakota,15-17 years,11.8,162,134384,22.2,"per 1,000"
2003,Ohio,15-17 years,19.9,4795,134384,22.2,"per 1,000"
2003,Oklahoma,15-17 years,28.3,2122,134384,22.2,"per 1,000"
2003,Oregon,15-17 years,17,1225,134384,22.2,"per 1,000"
2003,Pennsylvania,15-17 years,17.3,4379,134384,22.2,"per 1,000"
2003,Rhode Island,15-17 years,18.7,386,134384,22.2,"per 1,000"
2003,South Carolina,15-17 years,28.6,2446,134384,22.2,"per 1,000"
2003,South Dakota,15-17 years,17.3,306,134384,22.2,"per 1,000"
2003,Tennessee,15-17 years,27.6,3211,134384,22.2,"per 1,000"
2003,Texas,15-17 years,37,18274,134384,22.2,"per 1,000"
2003,Total U.S.,15-17 years,22.2,134384,134384,22.2,"per 1,000"
2003,Utah,15-17 years,15.7,921,134384,22.2,"per 1,000"
2003,Vermont,15-17 years,6.6,88,134384,22.2,"per 1,000"
2003,Virginia,15-17 years,17.5,2581,134384,22.2,"per 1,000"
2003,Washington,15-17 years,15.3,1976,134384,22.2,"per 1,000"
2003,West Virginia,15-17 years,21.1,714,134384,22.2,"per 1,000"
2003,Wisconsin,15-17 years,15.5,1860,134384,22.2,"per 1,000"
2003,Wyoming,15-17 years,19.2,221,134384,22.2,"per 1,000"
2004,Alabama,15-17 years,28.4,2682,133980,21.8,"per 1,000"
2004,Alaska,15-17 years,17.6,285,133980,21.8,"per 1,000"
2004,Arizona,15-17 years,36.2,4246,133980,21.8,"per 1,000"
2004,Arkansas,15-17 years,30.4,1732,133980,21.8,"per 1,000"
2004,California,15-17 years,21.1,16266,133980,21.8,"per 1,000"
